    0.4889866537E+00    0.1186637554E+02    0.1228834172E+02    0.2064118056E+02    0.2247453032E+02    0.2678047402E+02    0.3731139679E+02    0.6592012886E+02    0.6730728927E+02    0.6997570781E+02    0.7454721247E+02    0.8230420712E+02    0.8401449473E+02
    0.5003584363E+00    0.1207328246E+02    0.1256292980E+02    0.2077663498E+02    0.2291647915E+02    0.2702098663E+02    0.3721440919E+02    0.6600188188E+02    0.6733544393E+02    0.7005789534E+02    0.7473473011E+02    0.8225994496E+02    0.8438392372E+02
    0.5117302190E+00    0.1227576729E+02    0.1283573909E+02    0.2091207485E+02    0.2335345794E+02    0.2725526828E+02    0.3712008854E+02    0.6608535805E+02    0.6736335911E+02    0.7013958813E+02    0.7491594344E+02    0.8221516004E+02    0.8473592682E+02
    0.5231020016E+00    0.1247378855E+02    0.1310669749E+02    0.2104719876E+02    0.2378538416E+02    0.2748292842E+02    0.3702878977E+02    0.6617052557E+02    0.6739102448E+02    0.7022072606E+02    0.7509055113E+02    0.8217012313E+02    0.8506985163E+02
    0.5344737843E+00    0.1266731077E+02    0.1337573431E+02    0.2118170669E+02    0.2421217293E+02    0.2770357419E+02    0.3694088225E+02    0.6625734971E+02    0.6741843470E+02    0.7030125038E+02    0.7525828046E+02    0.8212499726E+02    0.8538521298E+02
    0.5458455669E+00    0.1285630451E+02    0.1364278018E+02    0.2131530150E+02    0.2463373605E+02    0.2791681094E+02    0.3685674934E+02    0.6634579261E+02    0.6744558934E+02    0.7038110347E+02    0.7541888877E+02    0.8207989719E+02    0.8568163201E+02
    0.5572173496E+00    0.1304074647E+02    0.1390776690E+02    0.2144769046E+02    0.2504998051E+02    0.2812224381E+02    0.3677678730E+02    0.6643581318E+02    0.6747249280E+02    0.7046022852E+02    0.7557216496E+02    0.8203491184E+02    0.8595881202E+02
    0.5685891322E+00    0.1322061948E+02    0.1417062733E+02    0.2157858662E+02    0.2546080641E+02    0.2831948082E+02    0.3670140336E+02    0.6652736695E+02    0.6749915406E+02    0.7053856937E+02    0.7571793087E+02    0.8199011365E+02    0.8621652734E+02
    0.5799609148E+00    0.1339591248E+02    0.1443129519E+02    0.2170771023E+02    0.2586610374E+02    0.2850813812E+02    0.3663101287E+02    0.6662040591E+02    0.6752558645E+02    0.7061607030E+02    0.7585604269E+02    0.8194556274E+02    0.8645461730E+02
    0.5913326975E+00    0.1356662050E+02    0.1468970493E+02    0.2183479011E+02    0.2626574731E+02    0.2868784834E+02    0.3656603507E+02    0.6671487837E+02    0.6755180730E+02    0.7069267589E+02    0.7598639219E+02    0.8190130863E+02    0.8667298266E+02
    0.6027044801E+00    0.1373274456E+02    0.1494579157E+02    0.2195956491E+02    0.2665958844E+02    0.2885827367E+02    0.3650688759E+02    0.6681072881E+02    0.6757783758E+02    0.7076833091E+02    0.7610890791E+02    0.8185739099E+02    0.8687158304E+02
    0.6140762628E+00    0.1389429158E+02    0.1519949053E+02    0.2208178438E+02    0.2704744041E+02    0.2901912658E+02    0.3645397934E+02    0.6690789769E+02    0.6760370143E+02    0.7084298025E+02    0.7622355610E+02    0.8181383975E+02    0.8705043498E+02
    0.6254480454E+00    0.1405127423E+02    0.1545073744E+02    0.2220121055E+02    0.2742905175E+02    0.2917020451E+02    0.3640770183E+02    0.6700632134E+02    0.6762942571E+02    0.7091656891E+02    0.7633034144E+02    0.8177067513E+02    0.8720961030E+02
    0.6368198281E+00    0.1420371079E+02    0.1569946791E+02    0.2231761879E+02    0.2780405335E+02    0.2931145212E+02    0.3636841904E+02    0.6710593172E+02    0.6765503939E+02    0.7098904200E+02    0.7642930744E+02    0.8172790769E+02    0.8734923459E+02
    0.6481916107E+00    0.1435162495E+02    0.1594561740E+02    0.2243079889E+02    0.2817184419E+02    0.2944308622E+02    0.3633645599E+02    0.6720665630E+02    0.6768057301E+02    0.7106034483E+02    0.7652053655E+02    0.8168553853E+02    0.8746948578E+02
    0.6595633933E+00    0.1449504559E+02    0.1618912094E+02    0.2254055601E+02    0.2853131616E+02    0.2956588235E+02    0.3631208666E+02    0.6730841785E+02    0.6770605802E+02    0.7113042299E+02    0.7660414975E+02    0.8164355973E+02    0.8757059278E+02
    0.6709351760E+00    0.1463400657E+02    0.1642991289E+02    0.2264671157E+02    0.2888009461E+02    0.2968194581E+02    0.3629552172E+02    0.6741113425E+02    0.6773152614E+02    0.7119922247E+02    0.7668030580E+02    0.8160195514E+02    0.8765283407E+02
    0.6823069586E+00    0.1476854646E+02    0.1666792671E+02    0.2274910402E+02    0.2921208601E+02    0.2979717475E+02    0.3628689715E+02    0.6751471829E+02    0.6775700871E+02    0.7126668985E+02    0.7674919995E+02    0.8156070157E+02    0.8771653631E+02
    0.6936787413E+00    0.1489870825E+02    0.1690309470E+02    0.2284758955E+02    0.2950899357E+02    0.2992975369E+02    0.3628626449E+02    0.6761907750E+02    0.6778253593E+02    0.7133277250E+02    0.7681106218E+02    0.8151977025E+02    0.8776207294E+02
    0.7050505239E+00    0.1502453908E+02    0.1713534763E+02    0.2294204271E+02    0.2972791641E+02    0.3012256083E+02    0.3629358382E+02    0.6772411390E+02    0.6780813623E+02    0.7139741880E+02    0.7686615496E+02    0.8147912879E+02    0.8778986277E+02
    0.7164223066E+00    0.1514608990E+02    0.1736461449E+02    0.2303235694E+02    0.2985446910E+02    0.3039005161E+02    0.3630872015E+02    0.6782972379E+02    0.6783383556E+02    0.7146057838E+02    0.7691477056E+02    0.8143874337E+02    0.8780036846E+02
    0.7277940892E+00    0.1526341514E+02    0.1759082208E+02    0.2311844494E+02    0.2993031534E+02    0.3069072435E+02    0.3633144367E+02    0.6785965669E+02    0.6793579759E+02    0.7152220239E+02    0.7695722793E+02    0.8139858132E+02    0.8779409507E+02
    0.7391658719E+00    0.1537657236E+02    0.1781389465E+02    0.2320023902E+02    0.2998099932E+02    0.3099928414E+02    0.3636143405E+02    0.6788561858E+02    0.6804221953E+02    0.7158224383E+02    0.7699386930E+02    0.8135861382E+02    0.8777158853E+02
    0.7505376545E+00    0.1548562188E+02    0.1803375347E+02    0.2327769129E+02    0.3001537524E+02    0.3130720516E+02    0.3639828840E+02    0.6791173575E+02    0.6814886751E+02    0.7164065775E+02    0.7702505647E+02    0.8131881879E+02    0.8773343408E+02
