    0.1937107257E+00    0.1486261535E+01    0.1486261536E+01    0.2824884836E+01    0.2683303404E+02    0.2683303404E+02    0.3224621142E+02    0.3224621142E+02    0.4492274813E+02    0.4602232152E+02
    0.1989461508E+00    0.1521752176E+01    0.1521752177E+01    0.2891818969E+01    0.2682875119E+02    0.2682875119E+02    0.3224374028E+02    0.3224374028E+02    0.4491704971E+02    0.4603995502E+02
    0.2041815758E+00    0.1556871833E+01    0.1556871833E+01    0.2958024088E+01    0.2682441623E+02    0.2682441623E+02    0.3224123847E+02    0.3224123847E+02    0.4491152555E+02    0.4605751994E+02
    0.2094170008E+00    0.1591611842E+01    0.1591611843E+01    0.3023484369E+01    0.2682003349E+02    0.2682003349E+02    0.3223870846E+02    0.3223870846E+02    0.4490617335E+02    0.4607500513E+02
    0.2146524258E+00    0.1625963617E+01    0.1625963617E+01    0.3088184197E+01    0.2681560734E+02    0.2681560734E+02    0.3223615275E+02    0.3223615275E+02    0.4490099056E+02    0.4609239970E+02
    0.2198878508E+00    0.1659918644E+01    0.1659918644E+01    0.3152108173E+01    0.2681114220E+02    0.2681114220E+02    0.3223357388E+02    0.3223357388E+02    0.4489597442E+02    0.4610969300E+02
    0.2251232759E+00    0.1693468494E+01    0.1693468494E+01    0.3215241110E+01    0.2680664252E+02    0.2680664252E+02    0.3223097440E+02    0.3223097440E+02    0.4489112201E+02    0.4612687463E+02
    0.2303587009E+00    0.1726604816E+01    0.1726604816E+01    0.3277568040E+01    0.2680211278E+02    0.2680211278E+02    0.3222835688E+02    0.3222835688E+02    0.4488643025E+02    0.4614393441E+02
    0.2355941259E+00    0.1759319349E+01    0.1759319349E+01    0.3339074214E+01    0.2679755748E+02    0.2679755748E+02    0.3222572391E+02    0.3222572391E+02    0.4488189591E+02    0.4616086239E+02
    0.2408295509E+00    0.1791603919E+01    0.1791603919E+01    0.3399745102E+01    0.2679298115E+02    0.2679298115E+02    0.3222307809E+02    0.3222307809E+02    0.4487751568E+02    0.4617764884E+02
    0.2460649760E+00    0.1823450444E+01    0.1823450444E+01    0.3459566395E+01    0.2678838832E+02    0.2678838832E+02    0.3222042204E+02    0.3222042204E+02    0.4487328615E+02    0.4619428427E+02
