    0.7089434779E+00    0.5500838854E+01    0.5500838854E+01    0.6503029868E+01    0.6503029868E+01    0.8947682013E+01    0.9094448018E+01
    0.7228443304E+00    0.5473569043E+01    0.5473569043E+01    0.6525882053E+01    0.6525882053E+01    0.8882023840E+01    0.9143913864E+01
    0.7367451829E+00    0.5430603179E+01    0.5430603179E+01    0.6561486030E+01    0.6561486030E+01    0.8807676692E+01    0.9191302075E+01
    0.7506460354E+00    0.5374684548E+01    0.5374684548E+01    0.6607099753E+01    0.6607099753E+01    0.8726903398E+01    0.9234392212E+01
    0.7645468880E+00    0.5308432408E+01    0.5308432408E+01    0.6660105703E+01    0.6660105703E+01    0.8640214739E+01    0.9272732787E+01
    0.7784477405E+00    0.5234023379E+01    0.5234023379E+01    0.6718329509E+01    0.6718329509E+01    0.8547782258E+01    0.9306228411E+01
    0.7923485930E+00    0.5153139938E+01    0.5153139938E+01    0.6780091462E+01    0.6780091462E+01    0.8449681084E+01    0.9334896897E+01
    0.8062494455E+00    0.5067039644E+01    0.5067039644E+01    0.6844137296E+01    0.6844137296E+01    0.8345954213E+01    0.9358804902E+01
    0.8201502980E+00    0.4976652396E+01    0.4976652396E+01    0.6909540947E+01    0.6909540947E+01    0.8236634461E+01    0.9378045877E+01
    0.8340511505E+00    0.4882667488E+01    0.4882667488E+01    0.6975617506E+01    0.6975617506E+01    0.8121753305E+01    0.9392731109E+01
    0.8479520030E+00    0.4785600971E+01    0.4785600971E+01    0.7041855875E+01    0.7041855875E+01    0.8001344885E+01    0.9402985581E+01
    0.8618528555E+00    0.4685844687E+01    0.4685844687E+01    0.7107869750E+01    0.7107869750E+01    0.7875447951E+01    0.9408945869E+01
    0.8757537080E+00    0.4583701073E+01    0.4583701073E+01    0.7173362831E+01    0.7173362831E+01    0.7744106862E+01    0.9410758967E+01
    0.8896545605E+00    0.4479407699E+01    0.4479407699E+01    0.7238104306E+01    0.7238104306E+01    0.7607372099E+01    0.9408581567E+01
    0.9035554130E+00    0.4373154580E+01    0.4373154580E+01    0.7301911552E+01    0.7301911552E+01    0.7465300518E+01    0.9402579568E+01
    0.9174562655E+00    0.4265096502E+01    0.4265096502E+01    0.7317955458E+01    0.7364637835E+01    0.7364637835E+01    0.9392927716E+01
    0.9313571181E+00    0.4155361859E+01    0.4155361859E+01    0.7165406757E+01    0.7426163489E+01    0.7426163489E+01    0.9379809287E+01
    0.9452579706E+00    0.4044059079E+01    0.4044059079E+01    0.7007730710E+01    0.7486389511E+01    0.7486389511E+01    0.9363415797E+01
    0.9591588231E+00    0.3931281327E+01    0.3931281327E+01    0.6845009995E+01    0.7545232876E+01    0.7545232876E+01    0.9343946707E+01
    0.9730596756E+00    0.3817110011E+01    0.3817110011E+01    0.6677333567E+01    0.7602623050E+01    0.7602623050E+01    0.9321609117E+01
    0.9869605281E+00    0.3701617407E+01    0.3701617407E+01    0.6504796538E+01    0.7658499390E+01    0.7658499390E+01    0.9296617421E+01
    0.1000861381E+01    0.3584868641E+01    0.3584868641E+01    0.6327500040E+01    0.7712809169E+01    0.7712809169E+01    0.9269192933E+01
    0.1014762233E+01    0.3466923225E+01    0.3466923225E+01    0.6145551080E+01    0.7765506063E+01    0.7765506063E+01    0.9239563466E+01
    0.1028663086E+01    0.3347836220E+01    0.3347836220E+01    0.5959062381E+01    0.7816548997E+01    0.7816548997E+01    0.9207962861E+01
    0.1042563938E+01    0.3227659161E+01    0.3227659161E+01    0.5768152218E+01    0.7865901238E+01    0.7865901238E+01    0.9174630456E+01
    0.1056464791E+01    0.3106440763E+01    0.3106440763E+01    0.5572944244E+01    0.7913529686E+01    0.7913529686E+01    0.9139810499E+01
    0.1070365643E+01    0.2984227485E+01    0.2984227485E+01    0.5373567315E+01    0.7959404321E+01    0.7959404321E+01    0.9103751491E+01
    0.1084266496E+01    0.2861063969E+01    0.2861063969E+01    0.5170155297E+01    0.8003497761E+01    0.8003497761E+01    0.9066705457E+01
    0.1098167348E+01    0.2736993377E+01    0.2736993377E+01    0.4962846875E+01    0.8045784909E+01    0.8045784909E+01    0.9028927148E+01
    0.1112068201E+01    0.2612057658E+01    0.2612057658E+01    0.4751785351E+01    0.8086242675E+01    0.8086242675E+01    0.8990673162E+01
    0.1125969053E+01    0.2486297739E+01    0.2486297739E+01    0.4537118428E+01    0.8124849747E+01    0.8124849747E+01    0.8952200986E+01
    0.1139869906E+01    0.2359753657E+01    0.2359753657E+01    0.4318997985E+01    0.8161586415E+01    0.8161586415E+01    0.8913767965E+01
    0.1153770758E+01    0.2232464634E+01    0.2232464634E+01    0.4097579844E+01    0.8196434420E+01    0.8196434420E+01    0.8875630185E+01
    0.1167671611E+01    0.2104469088E+01    0.2104469088E+01    0.3873023504E+01    0.8229376837E+01    0.8229376837E+01    0.8838041286E+01
    0.1181572463E+01    0.1975804578E+01    0.1975804578E+01    0.3645491859E+01    0.8260397985E+01    0.8260397985E+01    0.8801251205E+01
    0.1195473316E+01    0.1846507656E+01    0.1846507656E+01    0.3415150869E+01    0.8289483343E+01    0.8289483343E+01    0.8765504846E+01
    0.1209374168E+01    0.1716613598E+01    0.1716613598E+01    0.3182169181E+01    0.8316619494E+01    0.8316619494E+01    0.8731040710E+01
    0.1223275021E+01    0.1586155951E+01    0.1586155951E+01    0.2946717651E+01    0.8341794074E+01    0.8341794074E+01    0.8698089463E+01
    0.1237175873E+01    0.1455165794E+01    0.1455165794E+01    0.2708968722E+01    0.8364995731E+01    0.8364995731E+01    0.8666872486E+01
    0.1251076726E+01    0.1323670521E+01    0.1323670521E+01    0.2469095555E+01    0.8386214095E+01    0.8386214095E+01    0.8637600403E+01
