    0.1094440917E+00    0.9723044376E+00    0.1820033094E+01    0.3293523620E+01    0.3725350582E+01    0.4695692456E+01    0.5937087815E+01    0.7640118188E+01    0.7681389216E+01    0.1125459047E+02    0.1144218314E+02    0.1277772289E+02    0.1337363326E+02    0.1374277369E+02    0.1383654175E+02    0.1451059384E+02    0.1493033062E+02    0.1735799884E+02    0.1749214586E+02    0.1787908993E+02    0.1847319591E+02    0.2327177212E+02    0.2338996441E+02    0.2525876121E+02    0.2575473559E+02    0.2604046282E+02    0.2611229226E+02    0.2717761894E+02    0.2722159840E+02    0.2962717844E+02    0.2982038250E+02    0.2985647943E+02    0.3011788187E+02    0.3044897213E+02    0.3050179119E+02    0.3107694105E+02    0.3111440769E+02
    0.1149162963E+00    0.1020319201E+01    0.1910738758E+01    0.3450015198E+01    0.3773754852E+01    0.4700833613E+01    0.5924812188E+01    0.7631275880E+01    0.7683421746E+01    0.1126187985E+02    0.1143053591E+02    0.1277237653E+02    0.1338609107E+02    0.1373042860E+02    0.1382907373E+02    0.1448076125E+02    0.1490045254E+02    0.1736585503E+02    0.1751310558E+02    0.1790356124E+02    0.1850408051E+02    0.2325225425E+02    0.2336533868E+02    0.2523537967E+02    0.2572864669E+02    0.2606537733E+02    0.2613489675E+02    0.2719013367E+02    0.2722758300E+02    0.2962238451E+02    0.2982711705E+02    0.2986812535E+02    0.3011051404E+02    0.3043694168E+02    0.3049554994E+02    0.3108185846E+02    0.3111812314E+02
    0.1203885009E+00    0.1068313933E+01    0.2001404737E+01    0.3605076718E+01    0.3823853881E+01    0.4704610301E+01    0.5911886157E+01    0.7622643685E+01    0.7686827710E+01    0.1126962458E+02    0.1141843472E+02    0.1276536365E+02    0.1339780258E+02    0.1371929870E+02    0.1382238214E+02    0.1444962046E+02    0.1486936131E+02    0.1737417272E+02    0.1753485308E+02    0.1792874556E+02    0.1853616640E+02    0.2323202777E+02    0.2333999438E+02    0.2521090428E+02    0.2570181716E+02    0.2609097944E+02    0.2615825746E+02    0.2720278871E+02    0.2723384156E+02    0.2961736703E+02    0.2983393768E+02    0.2988025723E+02    0.3010281078E+02    0.3042435928E+02    0.3048920481E+02    0.3108694760E+02    0.3112196582E+02
    0.1258607055E+00    0.1116284964E+01    0.2092027427E+01    0.3758556800E+01    0.3875581337E+01    0.4706852760E+01    0.5898304949E+01    0.7614352955E+01    0.7691742915E+01    0.1127783586E+02    0.1140589656E+02    0.1275652305E+02    0.1340844714E+02    0.1370958116E+02    0.1381675612E+02    0.1441719082E+02    0.1483708076E+02    0.1738296454E+02    0.1755736684E+02    0.1795459761E+02    0.1856941717E+02    0.2321111468E+02    0.2331397050E+02    0.2518534124E+02    0.2567428016E+02    0.2611722440E+02    0.2618233913E+02    0.2721555954E+02    0.2724037209E+02    0.2961212690E+02    0.2984080043E+02    0.2989286392E+02    0.3009477502E+02    0.3041123001E+02    0.3048279429E+02    0.3109219964E+02    0.3112592882E+02
    0.1313329101E+00    0.1164228954E+01    0.2182602968E+01    0.3910268240E+01    0.3928889033E+01    0.4707399798E+01    0.5884064151E+01    0.7606554143E+01    0.7698295566E+01    0.1128652486E+02    0.1139293943E+02    0.1274571246E+02    0.1341767074E+02    0.1370145242E+02    0.1381251651E+02    0.1438349223E+02    0.1480363428E+02    0.1739224401E+02    0.1758062607E+02    0.1798107363E+02    0.1860379613E+02    0.2318953612E+02    0.2328730399E+02    0.2515869700E+02    0.2564606641E+02    0.2614406934E+02    0.2620710707E+02    0.2722842441E+02    0.2724717262E+02    0.2960666494E+02    0.2984765681E+02    0.2990593389E+02    0.3008640972E+02    0.3039755923E+02    0.3047636125E+02    0.3109760554E+02    0.3113000504E+02
    0.1368051147E+00    0.1212142817E+01    0.2273127191E+01    0.3983643003E+01    0.4060088729E+01    0.4706101177E+01    0.5869159795E+01    0.7599420017E+01    0.7706604016E+01    0.1129570278E+02    0.1137958236E+02    0.1273281498E+02    0.1342510268E+02    0.1369506167E+02    0.1380999923E+02    0.1434854517E+02    0.1476904494E+02    0.1740202546E+02    0.1760461071E+02    0.1800813145E+02    0.1863926639E+02    0.2316731231E+02    0.2326002978E+02    0.2513097821E+02    0.2561720440E+02    0.2617147333E+02    0.2623252724E+02    0.2724136415E+02    0.2725424118E+02    0.2960098192E+02    0.2985445342E+02    0.2991945518E+02    0.3007771791E+02    0.3038335259E+02    0.3046995335E+02    0.3110315601E+02    0.3113418724E+02
    0.1422773193E+00    0.1260023676E+01    0.2363595551E+01    0.4039865154E+01    0.4207715427E+01    0.4702819890E+01    0.5853588448E+01    0.7593149416E+01    0.7716774616E+01    0.1130538075E+02    0.1136584549E+02    0.1271774435E+02    0.1343038390E+02    0.1369052548E+02    0.1380952701E+02    0.1431237060E+02    0.1473333538E+02    0.1741232413E+02    0.1762930144E+02    0.1803573058E+02    0.1867579097E+02    0.2314446249E+02    0.2323218080E+02    0.2510219174E+02    0.2558772051E+02    0.2619939728E+02    0.2625856631E+02    0.2725436199E+02    0.2726157588E+02    0.2959507849E+02    0.2986113160E+02    0.2993341544E+02    0.3006870264E+02    0.3036861604E+02    0.3046362337E+02    0.3110884162E+02    0.3113846802E+02
    0.1477495239E+00    0.1307868817E+01    0.2454003060E+01    0.4097458677E+01    0.4352935200E+01    0.4697434234E+01    0.5837347312E+01    0.7587971550E+01    0.7728899750E+01    0.1131556986E+02    0.1135175010E+02    0.1270044855E+02    0.1343320476E+02    0.1368792417E+02    0.1381137160E+02    0.1427498995E+02    0.1469652792E+02    0.1742315610E+02    0.1765467969E+02    0.1806383229E+02    0.1871333292E+02    0.2312100496E+02    0.2320378804E+02    0.2507234469E+02    0.2555763921E+02    0.2622780402E+02    0.2628519168E+02    0.2726740246E+02    0.2726917578E+02    0.2958895526E+02    0.2986762719E+02    0.2994780187E+02    0.3005936703E+02    0.3035335587E+02    0.3045742952E+02    0.3111465271E+02    0.3114283984E+02
    0.1532217284E+00    0.1355675659E+01    0.2544344198E+01    0.4156366342E+01    0.4495461365E+01    0.4689839629E+01    0.5820434334E+01    0.7584150835E+01    0.7743056152E+01    0.1132628113E+02    0.1133731869E+02    0.1268091116E+02    0.1343334409E+02    0.1368730042E+02    0.1381571474E+02    0.1423642514E+02    0.1465864455E+02    0.1743453831E+02    0.1768072765E+02    0.1809239963E+02    0.1875185538E+02    0.2309695701E+02    0.2317488059E+02    0.2504144438E+02    0.2552698323E+02    0.2625665816E+02    0.2631237157E+02    0.2727703389E+02    0.2728047820E+02    0.2958261271E+02    0.2987387030E+02    0.2996260123E+02    0.3004971424E+02    0.3033757876E+02    0.3045143564E+02    0.3112057949E+02    0.3114729506E+02
    0.1586939330E+00    0.1403441726E+01    0.2634612810E+01    0.4216531300E+01    0.4634966896E+01    0.4679950660E+01    0.5802848333E+01    0.7581992143E+01    0.7759303554E+01    0.1132257510E+02    0.1133752551E+02    0.1265915045E+02    0.1343069687E+02    0.1368866016E+02    0.1382262055E+02    0.1419669851E+02    0.1461970697E+02    0.1744648853E+02    0.1770742828E+02    0.1812139747E+02    0.1879132168E+02    0.2307233496E+02    0.2314548576E+02    0.2500949835E+02    0.2549577367E+02    0.2628592606E+02    0.2634007499E+02    0.2728515539E+02    0.2729357169E+02    0.2957605126E+02    0.2987978536E+02    0.2997779966E+02    0.3003974754E+02    0.3032129185E+02    0.3044571118E+02    0.3112661200E+02    0.3115182590E+02
